Feature,Method,Cost Function,Number of Changepoints,Minimum Gap Between Changepoints,Penalty,Window Size,Position
Pitch_SD,Window,l2,4,N/A,4.23410650459726,14,40
Pitch_SD,Window,l2,4,N/A,4.23410650459726,14,50
Pitch_SD,Window,l2,4,N/A,4.23410650459726,14,69
MIS,PELT,l1,N/A,5,0.2,N/A,5
MIS,PELT,l1,N/A,5,0.2,N/A,10
MIS,PELT,l1,N/A,5,0.2,N/A,15
MIS,PELT,l1,N/A,5,0.2,N/A,30
MIS,PELT,l1,N/A,5,0.2,N/A,55
MIS,PELT,l1,N/A,5,0.2,N/A,60
MIS,PELT,l1,N/A,5,0.2,N/A,69
MIS,PELT,l1,N/A,5,0.65,N/A,5
MIS,PELT,l1,N/A,5,0.65,N/A,30
MIS,PELT,l1,N/A,5,0.65,N/A,55
MIS,PELT,l1,N/A,5,0.65,N/A,69
MIS,PELT,l1,N/A,5,1.1,N/A,30
MIS,PELT,l1,N/A,5,1.1,N/A,69
MIS,PELT,l1,N/A,5,1.55,N/A,30
MIS,PELT,l1,N/A,5,1.55,N/A,69
MIS,PELT,l1,N/A,5,2.0,N/A,30
MIS,PELT,l1,N/A,5,2.0,N/A,69
MIS,Bottom-up,l1,False,5,N/A,N/A,69
MIS,Bottom-up,l1,1,5,N/A,N/A,30
MIS,Bottom-up,l1,1,5,N/A,N/A,69
MIS,Bottom-up,l1,2,5,N/A,N/A,30
MIS,Bottom-up,l1,2,5,N/A,N/A,55
MIS,Bottom-up,l1,2,5,N/A,N/A,69
MIS,Bottom-up,l1,3,5,N/A,N/A,5
MIS,Bottom-up,l1,3,5,N/A,N/A,30
MIS,Bottom-up,l1,3,5,N/A,N/A,55
MIS,Bottom-up,l1,3,5,N/A,N/A,69
MIS,Bottom-up,l1,4,5,N/A,N/A,5
MIS,Bottom-up,l1,4,5,N/A,N/A,10
MIS,Bottom-up,l1,4,5,N/A,N/A,30
MIS,Bottom-up,l1,4,5,N/A,N/A,55
MIS,Bottom-up,l1,4,5,N/A,N/A,69
MIS,PELT,l1,N/A,6,0.2,N/A,10
MIS,PELT,l1,N/A,6,0.2,N/A,30
MIS,PELT,l1,N/A,6,0.2,N/A,55
MIS,PELT,l1,N/A,6,0.2,N/A,69
MIS,PELT,l1,N/A,6,0.65,N/A,10
MIS,PELT,l1,N/A,6,0.65,N/A,30
MIS,PELT,l1,N/A,6,0.65,N/A,55
MIS,PELT,l1,N/A,6,0.65,N/A,69
MIS,PELT,l1,N/A,6,1.1,N/A,30
MIS,PELT,l1,N/A,6,1.1,N/A,69
MIS,PELT,l1,N/A,6,1.55,N/A,30
MIS,PELT,l1,N/A,6,1.55,N/A,69
MIS,PELT,l1,N/A,6,2.0,N/A,30
MIS,PELT,l1,N/A,6,2.0,N/A,69
MIS,Bottom-up,l1,False,6,N/A,N/A,69
MIS,Bottom-up,l1,1,6,N/A,N/A,25
MIS,Bottom-up,l1,1,6,N/A,N/A,69
MIS,Bottom-up,l1,2,6,N/A,N/A,25
MIS,Bottom-up,l1,2,6,N/A,N/A,50
MIS,Bottom-up,l1,2,6,N/A,N/A,69
MIS,Bottom-up,l1,3,6,N/A,N/A,15
MIS,Bottom-up,l1,3,6,N/A,N/A,25
MIS,Bottom-up,l1,3,6,N/A,N/A,50
MIS,Bottom-up,l1,3,6,N/A,N/A,69
MIS,Bottom-up,l1,4,6,N/A,N/A,15
MIS,Bottom-up,l1,4,6,N/A,N/A,25
MIS,Bottom-up,l1,4,6,N/A,N/A,35
MIS,Bottom-up,l1,4,6,N/A,N/A,50
MIS,Bottom-up,l1,4,6,N/A,N/A,69
MIS,PELT,l1,N/A,7,0.2,N/A,10
MIS,PELT,l1,N/A,7,0.2,N/A,30
MIS,PELT,l1,N/A,7,0.2,N/A,55
MIS,PELT,l1,N/A,7,0.2,N/A,69
MIS,PELT,l1,N/A,7,0.65,N/A,10
MIS,PELT,l1,N/A,7,0.65,N/A,30
MIS,PELT,l1,N/A,7,0.65,N/A,55
MIS,PELT,l1,N/A,7,0.65,N/A,69
MIS,PELT,l1,N/A,7,1.1,N/A,30
MIS,PELT,l1,N/A,7,1.1,N/A,69
MIS,PELT,l1,N/A,7,1.55,N/A,30
MIS,PELT,l1,N/A,7,1.55,N/A,69
MIS,PELT,l1,N/A,7,2.0,N/A,30
MIS,PELT,l1,N/A,7,2.0,N/A,69
MIS,Bottom-up,l1,False,7,N/A,N/A,69
MIS,Bottom-up,l1,1,7,N/A,N/A,25
MIS,Bottom-up,l1,1,7,N/A,N/A,69
MIS,Bottom-up,l1,2,7,N/A,N/A,25
MIS,Bottom-up,l1,2,7,N/A,N/A,50
MIS,Bottom-up,l1,2,7,N/A,N/A,69
MIS,Bottom-up,l1,3,7,N/A,N/A,15
MIS,Bottom-up,l1,3,7,N/A,N/A,25
MIS,Bottom-up,l1,3,7,N/A,N/A,50
MIS,Bottom-up,l1,3,7,N/A,N/A,69
MIS,Bottom-up,l1,4,7,N/A,N/A,15
MIS,Bottom-up,l1,4,7,N/A,N/A,25
MIS,Bottom-up,l1,4,7,N/A,N/A,35
MIS,Bottom-up,l1,4,7,N/A,N/A,50
MIS,Bottom-up,l1,4,7,N/A,N/A,69
MIS,PELT,l1,N/A,8,0.2,N/A,10
MIS,PELT,l1,N/A,8,0.2,N/A,30
MIS,PELT,l1,N/A,8,0.2,N/A,55
MIS,PELT,l1,N/A,8,0.2,N/A,69
MIS,PELT,l1,N/A,8,0.65,N/A,10
MIS,PELT,l1,N/A,8,0.65,N/A,30
MIS,PELT,l1,N/A,8,0.65,N/A,55
MIS,PELT,l1,N/A,8,0.65,N/A,69
MIS,PELT,l1,N/A,8,1.1,N/A,30
MIS,PELT,l1,N/A,8,1.1,N/A,69
MIS,PELT,l1,N/A,8,1.55,N/A,30
MIS,PELT,l1,N/A,8,1.55,N/A,69
MIS,PELT,l1,N/A,8,2.0,N/A,30
MIS,PELT,l1,N/A,8,2.0,N/A,69
MIS,Bottom-up,l1,False,8,N/A,N/A,69
MIS,Bottom-up,l1,1,8,N/A,N/A,25
MIS,Bottom-up,l1,1,8,N/A,N/A,69
MIS,Bottom-up,l1,2,8,N/A,N/A,25
MIS,Bottom-up,l1,2,8,N/A,N/A,50
MIS,Bottom-up,l1,2,8,N/A,N/A,69
MIS,Bottom-up,l1,3,8,N/A,N/A,15
MIS,Bottom-up,l1,3,8,N/A,N/A,25
MIS,Bottom-up,l1,3,8,N/A,N/A,50
MIS,Bottom-up,l1,3,8,N/A,N/A,69
MIS,Bottom-up,l1,4,8,N/A,N/A,15
MIS,Bottom-up,l1,4,8,N/A,N/A,25
MIS,Bottom-up,l1,4,8,N/A,N/A,35
MIS,Bottom-up,l1,4,8,N/A,N/A,50
MIS,Bottom-up,l1,4,8,N/A,N/A,69
MIS,PELT,l1,N/A,9,0.2,N/A,10
MIS,PELT,l1,N/A,9,0.2,N/A,30
MIS,PELT,l1,N/A,9,0.2,N/A,55
MIS,PELT,l1,N/A,9,0.2,N/A,69
MIS,PELT,l1,N/A,9,0.65,N/A,10
MIS,PELT,l1,N/A,9,0.65,N/A,30
MIS,PELT,l1,N/A,9,0.65,N/A,55
MIS,PELT,l1,N/A,9,0.65,N/A,69
MIS,PELT,l1,N/A,9,1.1,N/A,30
MIS,PELT,l1,N/A,9,1.1,N/A,69
MIS,PELT,l1,N/A,9,1.55,N/A,30
MIS,PELT,l1,N/A,9,1.55,N/A,69
MIS,PELT,l1,N/A,9,2.0,N/A,30
MIS,PELT,l1,N/A,9,2.0,N/A,69
MIS,Bottom-up,l1,False,9,N/A,N/A,69
MIS,Bottom-up,l1,1,9,N/A,N/A,25
MIS,Bottom-up,l1,1,9,N/A,N/A,69
MIS,Bottom-up,l1,2,9,N/A,N/A,25
MIS,Bottom-up,l1,2,9,N/A,N/A,50
MIS,Bottom-up,l1,2,9,N/A,N/A,69
MIS,Bottom-up,l1,3,9,N/A,N/A,15
MIS,Bottom-up,l1,3,9,N/A,N/A,25
MIS,Bottom-up,l1,3,9,N/A,N/A,50
MIS,Bottom-up,l1,3,9,N/A,N/A,69
MIS,Bottom-up,l1,4,9,N/A,N/A,15
MIS,Bottom-up,l1,4,9,N/A,N/A,25
MIS,Bottom-up,l1,4,9,N/A,N/A,35
MIS,Bottom-up,l1,4,9,N/A,N/A,50
MIS,Bottom-up,l1,4,9,N/A,N/A,69
MIS,PELT,l1,N/A,10,0.2,N/A,10
MIS,PELT,l1,N/A,10,0.2,N/A,30
MIS,PELT,l1,N/A,10,0.2,N/A,55
MIS,PELT,l1,N/A,10,0.2,N/A,69
