ID,Year,Tonal_S,Pitch_SD,MIS,Onset_Density,TI_OD,ISO
1976_02_1,1976,0.8318819079181499,2.06446481005131,1.6730769230769231,1.780257448739922,3.1176470588235294,0.6274509803921569
1983_01_1,1983,0.8255269343254777,2.4088314876309775,1.8846153846153846,1.9029915609633943,3.857142857142857,0.48
2014_05_2,2014,0.5869802408465993,2.2260083020422448,2.0,3.226890756302521,7.25,0.44642857142857145
2003_03_2,2003,0.9205904582999712,2.861601899653193,1.348314606741573,3.45141651886295,9.0,0.3409090909090909
1954_04_3,1954,0.6548117718736282,0.8012773892638271,0.46511627906976744,3.345277122600027,6.285714285714286,0.5714285714285714
2015_05_2,2015,0.7929857934838022,3.1828912439211936,1.5614035087719298,4.007196833393307,7.25,0.6785714285714286
2002_03_2,2002,0.6519150679449355,1.8547236990991407,1.6734693877551021,2.7909993035549667,6.25,0.5
1952_01_2,1952,0.6219371762685959,5.026639326123528,2.825,1.3183364328071543,2.7333333333333334,0.41025641025641024
1953_01_2,1953,0.5876046731386615,2.431683765932569,1.7419354838709677,1.4827453441237992,4.0,0.6333333333333333
2008_03_1,2008,0.578214236296179,2.321857103304005,1.9411764705882353,1.6700899595736163,4.375,0.3333333333333333
2009_03_1,2009,0.8512283446479395,3.717294735615298,2.0476190476190474,2.796364100955194,5.375,0.7073170731707317
1959_01_1,1959,0.771881727511102,3.9604093537988048,2.0754716981132075,4.577151706302823,6.75,0.8653846153846154
1958_01_1,1958,0.5356443165754802,4.997290074958473,0.7547169811320755,2.4850794563888687,6.75,0.3076923076923077
1989_01_2,1989,0.6979889713789186,2.5792137852454187,1.5106382978723405,2.255739058361468,6.0,0.6086956521739131
2015_03_4,2015,0.8035973679051901,4.267963238370456,2.764705882352941,1.416914415839079,4.375,0.42424242424242425
2014_03_4,2014,0.8022751458928835,2.9778798825744,1.619047619047619,1.363922884311592,2.75,0.5
1988_01_2,1988,0.7429124143613213,2.7051263063549054,2.4680851063829787,2.3125023125023123,6.0,0.3695652173913043
1999_02_3,1999,0.6735670739098856,1.8520909944877637,1.643835616438356,3.52923235738533,8.222222222222221,0.5555555555555556
2008_01_3,2008,0.6727571908414818,0.40945069599278927,0.16216216216216217,3.7344274038618086,7.466666666666667,0.7363636363636363
2021_01_4,2021,0.7119856832815252,2.598136821029857,1.6612903225806452,3.866241470589954,7.875,0.4098360655737705
2020_01_4,2020,0.6043775724087114,2.6567219924471503,2.6666666666666665,2.1257883614629804,2.7142857142857144,0.11764705882352941
2009_01_3,2009,0.7263091187000138,2.0091752249129824,1.564516129032258,3.601784702328928,7.0,0.639344262295082
1959_03_3,1959,0.6605920914644265,4.2260353760942415,1.6521739130434783,1.5636406636481885,2.6666666666666665,0.13636363636363635
2019_02_2,2019,0.9130519019478225,3.674956615043092,2.2058823529411766,3.286811973393283,8.75,0.30303030303030304
2018_02_2,2018,0.6942728643769517,2.613520096911367,2.2083333333333335,1.5858279136680544,3.0625,0.6382978723404256
1988_03_1,1988,0.7280223462523994,5.851495535331117,2.310344827586207,2.3100750167985766,4.285714285714286,0.03571428571428571
1989_03_1,1989,0.8488623348057828,2.6721491087465536,0.9841269841269841,2.3333329444445092,8.0,0.3709677419354839
2018_02_3,2018,0.9322729873473029,3.681048890633275,2.3333333333333335,1.8855491168774956,3.588235294117647,0.2542372881355932
2019_02_3,2019,0.7354684032303074,2.991234300232746,2.5319148936170213,2.251904783997435,6.0,0.41304347826086957
1959_03_2,1959,0.6649474957998809,2.0585563681832117,1.2352941176470589,1.1057173264369333,2.0,0.75
2009_01_2,2009,0.627158154561904,2.568806227043754,1.2857142857142858,2.280009587725318,4.5,0.4117647058823529
2020_01_5,2020,0.7513556938605699,2.305492694865243,2.566666666666667,2.765440060281241,4.428571428571429,0.3103448275862069
1994_03_4,1994,0.6271159661195148,2.7613402542968153,1.851063829787234,1.833057817357583,4.8,0.2826086956521739
2008_01_2,2008,0.6923431648761286,1.706599466335101,1.054421768707483,4.679408404606787,9.25,0.5
1999_02_2,1999,0.727260941161695,1.6817499303650434,0.875,3.1968764385943973,8.25,0.6451612903225806
1998_02_2,1998,0.651164720926174,1.8896063730041661,1.588235294117647,3.2388074276125964,7.0,0.48484848484848486
1988_01_3,1988,0.8128510582552838,2.56973500214896,1.5666666666666667,2.98698215364882,7.75,0.41379310344827586
2014_03_5,2014,0.7756924808683179,2.9176011883420383,2.619047619047619,1.363922884311592,2.75,0.35
1989_01_3,1989,0.8496929573182246,3.8915008099899078,1.9333333333333333,1.8504420273728002,5.545454545454546,0.559322033898305
1953_01_3,1953,0.7484227784358994,6.21482288062178,2.838709677419355,1.4302791474201093,4.0,0.43333333333333335
1998_04_4,1998,0.7235627995601577,1.9791153344171752,1.4324324324324325,2.2040005510001377,6.333333333333333,0.5277777777777778
1952_01_3,1952,0.915368788085144,3.8313843676717574,2.1818181818181817,1.502473731076039,3.0,0.4883720930232558
2002_03_3,2002,0.6743045276438826,0.6863485850246136,0.37209302325581395,3.73650569460452,5.5,0.5476190476190477
2015_05_3,2015,0.5528163072611607,5.851633851023418,2.4285714285714284,2.203329561984807,4.4375,0.5362318840579711
1955_04_2,1955,0.7070707094238385,6.254566233195719,2.342857142857143,1.012499190000648,2.4,0.3235294117647059
1954_04_2,1954,0.7625092251003931,4.059017646775769,3.0357142857142856,1.7560425129566324,3.625,0.1111111111111111
2003_03_3,2003,0.5231937853202845,1.3880208444794273,0.6,3.727278692827613,8.875,0.6956521739130435
2014_05_3,2014,0.7980345726590489,5.4322543666370535,2.5357142857142856,2.3757217904745365,4.75,0.3090909090909091
1967_01_1,1967,0.7184285575601315,2.809757434745082,1.8918918918918919,1.3392064011750557,3.1666666666666665,0.3055555555555556
1985_04_1,1985,0.7168051507325829,2.9114832463673137,2.5588235294117645,1.476561983203306,3.888888888888889,0.36363636363636365
1966_01_1,1966,0.8307087917918355,2.795639313923332,2.0930232558139537,1.287399047322096,2.933333333333333,0.5238095238095238
1984_04_1,1984,0.8429973582312771,3.3888604279314896,2.425531914893617,1.6975589385390302,2.2857142857142856,0.43478260869565216
2021_05_1,2021,0.5130129074195542,1.8201613072935696,1.9767441860465116,3.933266945582958,9.666666666666666,0.8352941176470589
2020_05_1,2020,0.7503614606170864,3.941269193260661,1.3194444444444444,4.509132630761719,11.153846153846153,0.7552447552447552
1953_03_1,1953,0.8831683880842593,3.3336870560619665,3.5294117647058822,1.536118573607144,2.3333333333333335,0.3939393939393939
1952_03_1,1952,0.6361869823631011,4.230791888051219,3.857142857142857,0.8865527446200206,3.3333333333333335,0.4791666666666667
2002_01_1,2002,0.6406037701886601,2.0479027850888127,1.5405405405405406,3.409940744281911,9.5,0.7222222222222222
2003_01_1,2003,0.6722690084852659,0.2363828987388777,0.04,4.394752138757369,12.625,0.6161616161616161
1966_03_3,1966,0.7291339078562634,1.7233329751414486,1.2727272727272727,3.0957431845751913,7.5,0.7441860465116279
1994_05_2,1994,0.7794268918932334,2.5616045316925296,2.1363636363636362,1.871617296164814,7.444444444444445,0.3384615384615385
1983_03_2,1983,0.7882366878008943,2.3685390696087407,2.2,1.4229507248087494,1.4,0.3157894736842105
1995_05_2,1995,0.8706154020146821,5.820703303340759,1.75,1.434225509352038,5.923076923076923,0.4533333333333333
1982_03_2,1982,0.7947209168998222,1.5177980555726114,1.3548387096774193,3.234842745960608,6.4,0.5333333333333333
2018_03_4,2018,0.6211899227493661,1.7440043711348308,1.5,2.328226911451683,6.333333333333333,0.6470588235294118
1966_04_2,1966,0.6445784257421814,1.9798989873223332,1.469387755102041,5.689660862074655,12.5,0.9583333333333334
1985_01_2,1985,0.6493861163133638,1.4615519381644462,1.2769230769230768,2.533332320000406,7.333333333333333,0.421875
1970_02_2,1970,0.7322442414317263,4.624036643024475,1.1162790697674418,2.5201523688847516,6.285714285714286,0.14285714285714285
2019_03_4,2019,0.7610265912054105,2.8707509361663544,2.6129032258064515,2.7953462173509656,4.571428571428571,0.6333333333333333
1967_04_2,1967,0.8148878488774484,3.626104325617452,3.1785714285714284,1.460987502612145,2.6363636363636362,0.14814814814814814
1995_02_3,1995,0.7124901513877301,3.085138329539973,0.9302325581395349,2.498765098930086,6.285714285714286,0.8333333333333334
1960_01_3,1960,0.8866366951729865,5.037194986630291,2.6551724137931036,1.0745756123443515,2.142857142857143,0.2857142857142857
1982_04_3,1982,0.5671563969545219,1.3477115902938004,1.709090909090909,2.4086021505376345,14.0,0.2962962962962963
1994_02_3,1994,0.8296293712596348,4.835052381273301,2.966666666666667,1.3833325033338315,4.428571428571429,0.4482758620689655
2005_03_1,2005,0.761522991935696,2.95274070753773,2.7037037037037037,2.7257904477774346,6.875,0.49056603773584906
1958_03b_2,1958,0.7953839565192901,4.621056877670591,2.090909090909091,2.572546618564332,4.0,0.7
2012_05_1,2012,0.7687646238335099,5.379975114385285,2.388888888888889,1.656678485143234,3.4375,0.4716981132075472
2004_03_1,2004,0.7765299624367413,4.504442251822083,2.769230769230769,1.7910149662457693,2.857142857142857,0.13157894736842105
2013_05_1,2013,0.7821688201094519,3.442568663163436,3.075,2.9388149018800824,2.5625,0.5897435897435898
1954_01_1,1954,0.7198948744103861,2.7410708469054756,1.6470588235294117,1.6379964198066554,4.375,0.5757575757575758
1989_02_6,1989,0.5660812307367387,2.8381971957211336,3.484848484848485,3.124801573544381,6.8,0.0625
1955_01_1,1955,0.8035829656219721,3.4446940292306514,2.212121212121212,1.8747476824784015,3.7777777777777777,0.46875
1977_05_1,1977,0.7636430846588234,3.1041233597975184,1.8166666666666667,2.7449990392503363,7.625,0.3389830508474576
1960_03_1,1960,0.8329076648405122,2.7651935365818288,2.3095238095238093,1.34375,2.8666666666666667,0.36585365853658536
1976_05_1,1976,0.8221874463705553,3.1726885335596506,2.7058823529411766,1.9300070220758963,4.3125,0.7611940298507462
1961_03_1,1961,0.7734643851709445,2.6822950982934226,2.272727272727273,1.2100048053104966,2.875,0.14285714285714285
2005_01_3,2005,0.8633401274011876,3.41665412022187,2.075,3.0535168253114278,10.125,0.46835443037974683
2004_01_3,2004,0.752799186311273,2.687014026516837,2.0588235294117645,2.8461567237912666,7.428571428571429,0.48
2003_04_2,2003,0.5378240096661853,1.8752432144244469,1.2,4.180097628280909,10.125,0.5189873417721519
2014_02_2,2014,0.7721555322443404,3.701420176382701,1.9166666666666667,2.4705683890002574,4.111111111111111,0.45714285714285713
1954_03_3,1954,0.6399600976907426,3.073983571849401,1.1538461538461537,1.2800562513892706,3.6363636363636362,0.39473684210526316
2002_04_2,2002,0.870563225102482,2.7900076453622304,2.201492537313433,3.9417755251798616,11.25,0.7142857142857143
2015_02_2,2015,0.7097266399847231,2.6376762705496293,2.239130434782609,1.7750120656663857,5.8125,0.5054945054945055
2008_04_1,2008,0.6230563813607977,1.4740554623801776,1.0857142857142856,3.0129386176604664,4.5,0.7058823529411765
2009_04_1,2009,0.8889412038852416,3.580445759501838,3.735294117647059,2.1349854053732056,2.1875,0.5151515151515151
1998_05_3,1998,0.8433755638596273,3.9356917335441306,2.372093023255814,1.4330788804071246,4.888888888888889,0.35714285714285715
1999_05_3,1999,0.9419176029460463,3.5778859039765583,1.1521739130434783,2.2765635244535862,5.875,0.6
2002_02_4,2002,0.8177670996250834,2.703982884098936,1.6825396825396826,3.00253971199658,7.111111111111111,0.24193548387096775
1959_04_3,1959,0.672199036584989,2.412090756622109,3.3,0.7584503132729246,1.5714285714285714,0.2222222222222222
2019_05_2,2019,0.5933071861886741,1.7483670817872095,0.8941176470588236,4.482960839251971,10.75,0.7857142857142857
2018_05_2,2018,0.7930069821851625,2.0874167969759947,0.8045977011494253,3.669772593992311,11.0,0.7093023255813954
1993_01_4,1993,0.7475133391223205,3.622290387906661,2.977272727272727,1.4582711841305838,5.625,0.2558139534883721
1966_02_4,1966,0.554758915211287,1.4897566915439582,1.0769230769230769,1.8799449165995565,3.6363636363636362,0.47368421052631576
1958_04_3,1958,0.5507778923474694,2.080031396937291,1.875,3.9830379483940535,6.125,0.7021276595744681
1976_01_5,1976,0.957219811472536,3.5627704575699704,1.9887640449438202,1.9946379367292315,6.0,0.5454545454545454
1988_04_1,1988,0.8505164715227256,2.9192507572258064,1.9736842105263157,2.3693568526630018,4.875,0.5675675675675675
1989_04_1,1989,0.7675718817634957,1.8129241852622842,1.6923076923076923,1.443709531434937,3.375,0.32
1995_04_4,1995,0.8247427634547371,4.109609335312651,3.7586206896551726,1.4080639886231245,1.875,0.2857142857142857
1976_01_4,1976,0.6459923126261932,5.019960159204453,2.0,1.3052697797062476,3.6363636363636362,0.21052631578947367
1958_04_2,1958,0.8232976912677166,2.5410825629475275,1.9607843137254901,3.9497238136634247,6.5,0.54
2018_05_3,2018,0.5501194076420077,1.3067600484556834,1.3958333333333333,3.966105982041229,9.8,0.6808510638297872
2019_05_3,2019,0.6950605059884385,1.7892291162536527,1.2296296296296296,3.543166053342886,8.5,0.582089552238806
1959_04_2,1959,0.6156648617274845,2.741302469452239,2.3,1.5541794570027516,3.0,0.3157894736842105
2002_02_5,2002,0.6842796415925473,2.969874250069267,2.0727272727272728,2.6282497777204927,7.0,0.6851851851851852
1999_05_2,1999,0.7040935131463932,2.4583304150890837,1.5238095238095237,2.131250959062932,5.5,0.55
1998_05_2,1998,0.6441394849129533,2.3645762517796105,2.6153846153846154,1.3879518072289156,5.4,0.6
2015_02_3,2015,0.8300528166408669,2.696350133047142,1.5208333333333333,1.8728749065944448,4.9,0.5957446808510638
2002_04_3,2002,0.7646405251342248,3.6869212670942764,2.7777777777777777,2.48805016600511,6.875,0.32075471698113206
1954_03_2,1954,0.707422728640171,2.5179882148817843,2.5,1.2826265757884083,3.2857142857142856,0.3333333333333333
2014_02_3,2014,0.8616320327061224,2.807899129360091,2.9047619047619047,2.0210546526336,3.6666666666666665,0.5
2003_04_3,2003,0.6304696003728815,1.5620499351813306,1.1898734177215189,4.333490104372258,10.0,0.5
2004_01_2,2004,0.703201282597722,2.7164025797378804,1.6972477064220184,2.832008174213135,6.875,0.5925925925925926
2005_01_2,2005,0.6381907627141958,2.9296585646719238,2.106382978723404,3.5114298523841603,12.0,0.8043478260869565
1999_03_4,1999,0.8748614668453213,2.8089783139501034,2.2222222222222223,2.1230758615389926,5.111111111111111,0.4772727272727273
2021_02_1,2021,0.6583638284273615,2.04965138284434,1.7,2.523897472885135,5.125,0.6410256410256411
2020_02_1,2020,0.6675691215951923,1.7939097649820515,0.7037037037037037,1.8730402062574036,3.5,0.46153846153846156
1997_01b_1,1997,0.791094112726818,3.57529008160982,2.2280701754385963,4.488109450441831,7.25,0.30357142857142855
1985_03_1,1985,0.910818975153125,5.086807293086005,2.5238095238095237,3.322089760241772,5.375,0.14634146341463414
1992_05_1,1992,0.8086589535878266,2.677983414563973,1.8453608247422681,2.209803626928144,6.125,0.6458333333333334
1984_03_1,1984,0.6664192195926517,2.900617218268136,2.0,2.216105098143045,4.5,0.38235294117647056
1993_05_1,1993,0.5816567597670214,4.735485507360429,1.7083333333333333,1.5859910254270289,6.125,0.3829787234042553
1953_04_1,1953,0.8853273945410143,4.2093952373782635,2.7142857142857144,0.9570851887050554,3.142857142857143,0.4
1952_04_1,1952,0.8887356016754449,3.8196653976493806,2.6774193548387095,1.1333339000002831,4.0,0.1
1958_03b_3,1958,0.5733575878178807,2.56646346046024,1.4074074074074074,2.530025186852525,3.5,0.4230769230769231
1983_04_2,1983,0.8179140511820475,4.264680527307995,1.2,2.272565008142411,4.5,0.38235294117647056
1994_02_2,1994,0.8605236144638637,2.729628612094193,2.125,1.3938922934356164,4.125,0.41935483870967744
1961_01_2,1961,0.7102926607800376,2.3281177644487356,1.8222222222222222,3.545836879170212,7.666666666666667,0.45454545454545453
1982_04_2,1982,0.6786173051876548,3.838406376727426,1.7608695652173914,1.7407407407407407,5.222222222222222,0.37777777777777777
1960_01_2,1960,0.7511761861812032,3.4798527267687636,3.066666666666667,1.1895678381935058,2.2857142857142856,0.42857142857142855
1995_02_2,1995,0.7643461789282417,2.4220250423254654,0.92,2.6965513645977492,6.375,0.8367346938775511
1970_02_3,1970,0.8806994593785435,2.6246692913372702,1.75,1.1220456808967427,0.6,0.2857142857142857
1985_01_3,1985,0.7400361508858363,5.051548669658388,2.6,1.5979480787694866,4.555555555555555,0.2564102564102564
1959_02_4,1959,0.7540304695096569,2.3071675298313106,2.625,1.2254412526924958,5.125,0.28205128205128205
1985_01_1,1985,0.7519528208919777,2.9799975650205397,2.6097560975609757,1.6624993350002661,5.25,0.375
1970_02_1,1970,0.843261088356494,4.539181277132108,4.3478260869565215,1.1166442978241822,3.4285714285714284,0.09090909090909091
1967_04_1,1967,0.7783509693499653,2.9531193892939416,2.972972972972973,2.632296448671882,4.75,0.2222222222222222
1984_01_1,1984,0.5735865646602053,1.7449635982402825,1.4705882352941178,2.3149629448842046,4.375,0.48484848484848486
1966_04_1,1966,0.7474188856929864,3.444520364451027,1.25,2.510517095807049,5.888888888888889,0.27450980392156865
1953_04_3,1953,0.8806580561359565,3.722002926533504,2.0,0.9570851887050554,3.142857142857143,0.35
1998_01_4,1998,0.7603108971978882,6.152105330697776,2.5714285714285716,2.347417840375587,6.25,0.8125
2004_03_2,2004,0.48006417180464983,1.462230243139095,1.3428571428571427,1.6128314593528357,2.4,0.3235294117647059
2013_05_2,2013,0.8941610401453608,2.9530479112062826,2.1142857142857143,2.8104511014382303,4.4375,0.5217391304347826
2005_03_2,2005,0.81910925333961,3.018052195250181,2.203125,3.491906120261093,8.125,0.4444444444444444
1958_03b_1,1958,0.7635173559022992,2.641758673476608,1.4482758620689655,2.5426332857903287,3.75,0.2857142857142857
2012_05_2,2012,0.7620326370636502,2.705291754034605,2.8684210526315788,2.3378348461368166,4.8125,0.6933333333333334
1989_02_5,1989,0.606692581265097,3.1248668610691697,1.36,1.7672032851895594,3.25,0.25
1955_01_2,1955,0.7132785193183273,2.806568098710956,0.6923076923076923,3.2071768145321418,6.625,0.7254901960784313
1954_01_2,1954,0.7319875642439861,2.593636104987014,0.925,1.7966735558659543,5.125,0.38461538461538464
1992_05_3,1992,0.7953711304168313,2.663061543764237,2.0434782608695654,2.088888610370408,5.875,0.6222222222222222
1985_03_3,1985,0.9121348143551604,3.345565120379362,2.65,2.4971123237019186,4.5,0.06329113924050633
1984_03_3,1984,0.734839850068243,3.2076130008831965,1.7837837837837838,2.669045394843123,5.428571428571429,0.5
2021_02_3,2021,0.6637958986518222,3.3333333333333335,2.5294117647058822,2.3642668484780573,4.5,0.3125
1976_05_2,1976,0.6524706309841375,1.1298967504452195,1.0689655172413792,2.728693698133617,7.5,0.5714285714285714
1961_03_2,1961,0.827941018588911,3.5552777669262356,2.4166666666666665,1.3152226144679309,3.125,0.2608695652173913
2008_02_4,2008,0.7882945570515756,4.249386302822713,1.9090909090909092,2.5586007648466254,5.625,0.4186046511627907
1977_05_2,1977,0.7941813972899183,3.3319725113401715,2.2291666666666665,2.0999992650002572,6.125,0.2553191489361702
1960_03_2,1960,0.7281720583780816,1.8368515012106994,1.4838709677419355,2.0,4.571428571428571,0.6333333333333333
2020_02_3,2020,0.7352325746606658,2.570973515725197,1.7037037037037037,2.5645870662974426,5.125,0.5375
2002_04_1,2002,0.6681914201501629,2.4588541647492512,2.9655172413793105,2.364361866587533,7.375,0.3508771929824561
2015_02_1,2015,0.8570161649296297,3.2291639784935047,2.4615384615384617,1.7884675659949116,5.0,0.5
2003_04_1,2003,0.7002519560471027,2.328699101681632,3.4,3.7158844607340087,9.0,0.47058823529411764
2014_02_1,2014,0.773408166459353,3.0653304227872797,2.269230769230769,2.5578440418238055,4.647058823529412,0.6233766233766234
1977_03_4,1977,0.7609108157060526,4.299069022455186,1.7027027027027026,2.174134063857636,4.75,0.2222222222222222
2009_04_2,2009,0.773322449523134,3.6368727088240296,2.422222222222222,3.2740668659206227,5.75,0.4772727272727273
1976_03_4,1976,0.6054568561637504,2.4244826960591626,3.0555555555555554,1.0641536255626802,2.375,0.23529411764705882
2008_04_2,2008,0.7733669583965462,3.1103075178880686,2.076923076923077,2.5066264039800528,4.125,0.703125
2018_05_1,2018,0.5923734482698965,0.7399324293474371,0.3670886075949367,3.389157344277487,8.88888888888889,0.8205128205128205
2019_05_1,2019,0.7206231832031348,1.5551537589440343,1.1297709923664123,4.3372900151969445,11.0,0.6538461538461539
2012_03_4,2012,0.8773356209804826,3.1347422732833916,2.1944444444444446,1.763481564849431,4.5625,0.5070422535211268
1988_04_3,1988,0.8141220989003592,2.8780486532505094,2.9107142857142856,3.1573556249287518,7.125,0.43636363636363634
1989_04_3,1989,0.5740329380154575,1.649242250247064,1.3877551020408163,2.7586206896551726,6.25,0.4791666666666667
1989_04_2,1989,0.7410614224314259,1.3946792876861283,1.4230769230769231,2.736703180678369,6.75,0.48
1988_04_2,1988,0.6122308005874285,2.525989476892222,2.375,2.20804785385217,4.25,0.6
1959_04_1,1959,0.8454905930219125,3.229512666969384,2.21875,2.4422820038614668,4.714285714285714,0.6129032258064516
1958_04_1,1958,0.7988141077814761,2.2385658036632976,1.9473684210526316,3.764580509897951,6.5,0.5945945945945946
1998_05_1,1998,0.752212900115855,3.5017160010400894,2.0384615384615383,1.8335328709129108,7.571428571428571,0.37254901960784315
1999_05_1,1999,0.7931358112636379,2.629174305355608,1.3157894736842106,1.8890633500785077,4.875,0.5675675675675675
2008_04_3,2008,0.7441035074425312,2.0530084632071053,1.2911392405063291,3.0607197699322946,5.0,0.5769230769230769
2021_04_4,2021,0.783678760746335,2.8894610905130502,1.84,4.315274488558775,12.625,0.7575757575757576
2009_04_3,2009,0.652166552438229,2.216350266722545,2.1132075471698113,3.4937764579516015,6.75,0.5
1954_03_1,1954,0.6198443645462833,3.1874754901018454,2.3863636363636362,1.146050150331014,6.428571428571429,0.27906976744186046
1955_03_1,1955,0.7811585798481111,4.410818765117344,2.5047619047619047,2.63681592039801,6.625,0.5192307692307693
2005_01_1,2005,0.598491704188916,2.0601603796101253,1.5918367346938775,3.6180898492463314,12.375,0.7938144329896907
2004_01_1,2004,0.7872204340415085,2.5,5.0,2.5048438049812805,5.0,0.4444444444444444
1997_01b_2,1997,0.7759308593962237,3.530106626476389,1.7017543859649122,3.8080928670415535,6.444444444444445,0.25
2020_02_2,2020,0.7181335636793288,2.3211039678328937,1.2727272727272727,1.645918747670518,3.2857142857142856,0.47619047619047616
1977_05_3,1977,0.6163338220260319,2.0395497820865924,1.3333333333333333,2.1272719827275335,6.5,0.4
1976_05_3,1976,0.7781397075870171,5.404116092658658,2.5526315789473686,2.150362467860201,4.333333333333333,0.5135135135135135
2021_02_2,2021,0.8443440310162131,2.003457219520753,2.8125,1.2884774489504465,2.4285714285714284,0.4666666666666667
2018_01_4,2018,0.6875143057502667,1.7176176758743844,1.548780487804878,3.465599234985254,10.375,0.6172839506172839
1984_03_2,1984,0.7898363731052906,3.3251748003190933,1.4047619047619047,2.4947431733367047,4.777777777777778,0.4634146341463415
1985_03_2,1985,0.6468850026722915,2.6570660511172846,1.9487179487179487,2.8510175350630718,4.444444444444445,0.18421052631578946
2019_01_4,2019,0.6820620261387622,2.8889735916202413,2.147727272727273,3.3099334571039765,5.5625,0.735632183908046
1992_05_2,1992,0.7993874817578959,2.9133679248262534,2.2888888888888888,2.331680129880666,5.75,0.6363636363636364
1988_02_4,1988,0.8655220333245489,3.0340908837874396,2.392857142857143,2.4003784465628937,4.833333333333333,0.4074074074074074
1954_01_3,1954,0.7627240545444126,3.27887486924452,2.2058823529411766,1.5373547677628447,4.375,0.42424242424242425
1955_01_3,1955,0.7584405520137284,3.180304224632927,3.2241379310344827,3.5886929329881525,6.555555555555555,0.8596491228070176
1989_02_4,1989,0.764816732262249,2.148620157931425,1.7391304347826086,2.6992080880612193,5.875,0.4222222222222222
1952_04_2,1952,0.71600298395731,2.823529411764706,3.0625,0.6593208153460487,2.125,0.06666666666666667
2005_03_3,2005,0.6459433266483929,2.5224883861778644,2.2153846153846155,1.9915033874617996,5.5,0.5625
2004_03_3,2004,0.6786594882980816,2.4799596895025133,2.142857142857143,2.3412067684826767,3.5625,0.2727272727272727
1953_04_2,1953,0.791881564169698,4.759505495530337,2.761904761904762,0.9570851887050554,3.142857142857143,0.4
1982_04_1,1982,0.8470118706841134,4.173400732407209,2.066666666666667,1.4894894894894894,4.428571428571429,0.5862068965517241
1960_01_1,1960,0.8353689945757021,2.4522653694445204,2.7560975609756095,1.0854904665858316,2.1,0.125
1995_02_1,1995,0.7647853394653472,2.2114156480051337,0.8222222222222222,2.4321835837548327,5.75,0.7727272727272727
1983_04_1,1983,0.7714069539027851,2.1449756285501924,1.368421052631579,2.398274423104312,4.875,0.2702702702702703
1994_02_1,1994,0.8195595396659868,4.01528320676543,2.2857142857142856,1.3478624391457845,4.071428571428571,0.3090909090909091
1961_01_1,1961,0.899873724685117,4.260136186858175,2.604651162790698,2.237802925088148,6.285714285714286,0.2857142857142857
1960_01_5,1960,0.862547280753333,5.774897205516076,3.3333333333333335,2.9874634438422834,5.444444444444445,1.0
1959_02_3,1959,0.47320161822483553,2.1661818367810217,1.6329113924050633,1.745324752158029,10.0,0.21794871794871795
2019_03_2,2019,0.8350224062115225,2.279082024858486,0.9767441860465116,3.0270029126475584,5.5,0.7380952380952381
1985_01_4,1985,0.8063573866001356,2.8654633250510764,2.0,2.4277768066670555,8.625,0.3582089552238806
2018_03_2,2018,0.7033591966005655,2.3334967539278293,2.15625,2.4215294015927764,8.125,0.4126984126984127
1998_01_1,1998,0.8564491496647537,3.501619320897223,2.5365853658536586,2.2580645161290325,5.25,0.425
1999_01_1,1999,0.8029344714048355,2.6605182331330597,2.306451612903226,2.182035214030639,4.2,0.4262295081967213
2008_02_1,2008,0.7037830080453846,1.6986301369863013,2.0833333333333335,2.2209386074572866,4.866666666666666,0.5211267605633803
2009_02_1,2009,0.7511687303522441,2.350030771734526,0.5555555555555556,3.524736912735622,6.875,0.9245283018867925
2002_04_4,2002,0.8312384204149975,2.4206145913796355,2.4193548387096775,2.8047464977701106,8.0,0.6666666666666666
2003_04_4,2003,0.6518725111316932,2.64418901313618,2.210526315789474,3.2609999657999986,7.7,0.3466666666666667
2005_01_5,2005,0.622147371596174,2.0174620346426573,0.8363636363636363,3.2731442201580427,14.0,0.7962962962962963
1999_03_3,1999,0.7246352432689633,3.482818099442705,1.8055555555555556,1.5857134928575392,4.625,0.5428571428571428
1977_03_1,1977,0.8141821785891304,3.4624796652253087,2.235955056179775,2.760092693089942,5.625,0.5909090909090909
1960_05_1,1960,0.8821062033371545,3.2264531609803355,2.4482758620689653,1.700000850000425,3.75,0.21428571428571427
1976_03_1,1976,0.6999270680481204,2.3774658252012792,2.903225806451613,1.9152581504832125,4.571428571428571,0.3333333333333333
1961_05_1,1961,0.7026051964238674,2.3817186707144864,1.7894736842105263,1.7480843488797608,2.6,0.3783783783783784
2003_02_2,2003,0.7601822203127169,1.7637220748002707,1.4038461538461537,2.9900627419169012,13.25,0.6470588235294118
2014_04_2,2014,0.6528507592479944,1.7098156005122602,1.4545454545454546,2.7753502741006604,7.0,0.6111111111111112
2002_02_2,2002,0.8061323679805326,2.8921635839609077,1.8428571428571427,3.2821813444631,7.888888888888889,0.42028985507246375
2015_04_2,2015,0.7018355998352273,1.9258551509580637,1.5913978494623655,3.8043449426119054,5.529411764705882,0.75
2012_01_3,2012,0.7569378010413663,2.1921137411915894,1.0422535211267605,2.3652409543984327,4.235294117647059,0.7285714285714285
1995_04_3,1995,0.7523938781395338,3.745773080716746,2.872340425531915,2.2069948486110804,3.2,0.5
1977_01_3,1977,0.761643033025988,4.999862823907023,2.3461538461538463,1.642516072900915,3.857142857142857,0.32
1994_04_3,1994,0.65003870372737,2.4177583741051447,1.5862068965517242,1.0937498177083638,3.3333333333333335,0.5714285714285714
