ID,Year,Tonal_S,Pitch_SD,MIS,Onset_Density,TI_OD,ISO,PIC,RIC
1961_03_2,1961,0.827941018588911,3.555277766926236,2.4166666666666665,1.3152226144679309,3.125,0.2608695652173913,5.0575223,1.9797227
2008_02_4,2008,0.7882945570515756,4.249386302822713,1.9090909090909087,2.5586007648466254,5.625,0.4186046511627907,4.2015963,2.2501132
1977_05_2,1977,0.7941813972899183,3.3319725113401715,2.2291666666666665,2.099999265000257,6.125,0.2553191489361702,3.7164552,2.4402726
1960_03_2,1960,0.7281720583780816,1.8368515012106996,1.4838709677419355,2.0,4.571428571428571,0.6333333333333333,2.674935,1.6293224
2020_02_3,2020,0.7352325746606658,2.570973515725197,1.7037037037037035,2.5645870662974426,5.125,0.5375,2.438079,1.770118
2002_04_1,2002,0.6681914201501629,2.4588541647492512,2.9655172413793105,2.364361866587533,7.375,0.3508771929824561,2.9119017,1.8329004
2015_02_1,2015,0.8570161649296297,3.2291639784935047,2.4615384615384617,1.7884675659949116,5.0,0.5,3.0383477,2.6382802
2003_04_1,2003,0.7002519560471027,2.328699101681632,3.4,3.7158844607340087,9.0,0.4705882352941176,2.0316215,1.4193959
2014_02_1,2014,0.773408166459353,3.06533042278728,2.269230769230769,2.557844041823805,4.647058823529412,0.6233766233766234,2.759404,1.6125624
1977_03_4,1977,0.7609108157060526,4.299069022455186,1.7027027027027026,2.174134063857636,4.75,0.2222222222222222,3.5853267,2.2884986
2009_04_2,2009,0.773322449523134,3.6368727088240296,2.422222222222222,3.2740668659206227,5.75,0.4772727272727273,3.0279727,1.4554508
1976_03_4,1976,0.6054568561637504,2.4244826960591626,3.055555555555556,1.0641536255626802,2.375,0.2352941176470588,4.912503,2.9888003
2008_04_2,2008,0.7733669583965462,3.1103075178880686,2.076923076923077,2.5066264039800528,4.125,0.703125,2.2676044,1.31497
2018_05_1,2018,0.5923734482698965,0.7399324293474371,0.3670886075949367,3.389157344277487,8.88888888888889,0.8205128205128205,1.3185,0.961841
2019_05_1,2019,0.7206231832031348,1.5551537589440343,1.1297709923664123,4.3372900151969445,11.0,0.6538461538461539,2.0885587,1.4819301
2012_03_4,2012,0.8773356209804826,3.134742273283392,2.1944444444444446,1.763481564849431,4.5625,0.5070422535211268,3.1023152,2.3721569
1988_04_3,1988,0.8141220989003592,2.8780486532505094,2.9107142857142856,3.157355624928752,7.125,0.4363636363636363,3.3757417,2.2439144
1989_04_3,1989,0.5740329380154575,1.649242250247064,1.3877551020408163,2.7586206896551726,6.25,0.4791666666666667,2.9004583,2.1779563
1989_04_2,1989,0.7410614224314259,1.3946792876861285,1.4230769230769231,2.736703180678369,6.75,0.48,2.336926,1.8154607
1988_04_2,1988,0.6122308005874285,2.525989476892222,2.375,2.20804785385217,4.25,0.6,5.049328,2.2423573
1959_04_1,1959,0.8454905930219125,3.229512666969384,2.21875,2.4422820038614668,4.714285714285714,0.6129032258064516,4.626249,1.8885334
1958_04_1,1958,0.7988141077814761,2.2385658036632976,1.947368421052632,3.764580509897951,6.5,0.5945945945945946,2.8429253,1.8871413
1998_05_1,1998,0.752212900115855,3.5017160010400894,2.0384615384615383,1.8335328709129108,7.571428571428571,0.3725490196078431,3.9709692,2.039126
1999_05_1,1999,0.7931358112636379,2.629174305355608,1.3157894736842106,1.889063350078508,4.875,0.5675675675675675,3.3598602,1.8415457
2008_04_3,2008,0.7441035074425312,2.0530084632071053,1.2911392405063291,3.0607197699322946,5.0,0.5769230769230769,2.2025638,1.8188158
2021_04_4,2021,0.783678760746335,2.8894610905130502,1.84,4.315274488558775,12.625,0.7575757575757576,2.9781976,1.1533281
2009_04_3,2009,0.652166552438229,2.216350266722545,2.1132075471698117,3.493776457951601,6.75,0.5,2.9568927,1.5591286
1954_03_1,1954,0.6198443645462833,3.1874754901018454,2.386363636363636,1.146050150331014,6.428571428571429,0.2790697674418604,4.7609763,2.1329405
1955_03_1,1955,0.7811585798481111,4.410818765117344,2.5047619047619047,2.63681592039801,6.625,0.5192307692307693,2.342304,1.1236879
2005_01_1,2005,0.598491704188916,2.0601603796101253,1.5918367346938775,3.6180898492463314,12.375,0.7938144329896907,1.7241644,1.0052102
2004_01_1,2004,0.7872204340415085,2.5,5.0,2.5048438049812805,5.0,0.4444444444444444,1.3138325,1.8717601
1997_01b_2,1997,0.7759308593962237,3.530106626476389,1.7017543859649122,3.8080928670415535,6.444444444444445,0.25,4.2614355,2.1316013
2020_02_2,2020,0.7181335636793288,2.3211039678328937,1.2727272727272727,1.645918747670518,3.2857142857142856,0.4761904761904761,3.9959977,2.323231
1977_05_3,1977,0.6163338220260319,2.0395497820865924,1.3333333333333333,2.127271982727533,6.5,0.4,2.5500004,1.965145
1976_05_3,1976,0.7781397075870171,5.404116092658658,2.5526315789473686,2.150362467860201,4.333333333333333,0.5135135135135135,4.088952,1.3989756
2021_02_2,2021,0.8443440310162131,2.003457219520753,2.8125,1.2884774489504465,2.4285714285714284,0.4666666666666667,3.9021885,2.8986926
2018_01_4,2018,0.6875143057502667,1.7176176758743844,1.548780487804878,3.465599234985254,10.375,0.6172839506172839,2.4731324,1.4184256
1984_03_2,1984,0.7898363731052906,3.3251748003190933,1.4047619047619049,2.4947431733367047,4.777777777777778,0.4634146341463415,3.9646394,2.483906
1985_03_2,1985,0.6468850026722915,2.657066051117285,1.948717948717949,2.851017535063072,4.444444444444445,0.1842105263157894,4.4878635,2.2733872
2019_01_4,2019,0.6820620261387622,2.8889735916202413,2.147727272727273,3.3099334571039765,5.5625,0.735632183908046,2.975193,1.2835071
1992_05_2,1992,0.7993874817578959,2.9133679248262534,2.2888888888888888,2.331680129880666,5.75,0.6363636363636364,3.7455587,2.014454
1988_02_4,1988,0.8655220333245489,3.03409088378744,2.392857142857143,2.4003784465628937,4.833333333333333,0.4074074074074074,3.4661574,2.871771
1954_01_3,1954,0.7627240545444126,3.27887486924452,2.2058823529411766,1.5373547677628447,4.375,0.4242424242424242,4.9699125,3.6141853
1955_01_3,1955,0.7584405520137284,3.180304224632927,3.2241379310344827,3.5886929329881525,6.555555555555555,0.8596491228070176,2.8842857,1.0656053
1989_02_4,1989,0.764816732262249,2.148620157931425,1.7391304347826086,2.6992080880612197,5.875,0.4222222222222222,3.6196735,2.42808
1952_04_2,1952,0.71600298395731,2.823529411764706,3.0625,0.6593208153460487,2.125,0.0666666666666666,5.5983677,6.2466545
2005_03_3,2005,0.6459433266483929,2.5224883861778644,2.2153846153846155,1.9915033874618,5.5,0.5625,2.9107711,1.9650551
2004_03_3,2004,0.6786594882980816,2.4799596895025133,2.142857142857143,2.3412067684826767,3.5625,0.2727272727272727,3.3521578,2.557725
1953_04_2,1953,0.791881564169698,4.759505495530337,2.761904761904762,0.9570851887050554,3.142857142857143,0.4,5.1055756,2.0182009
1982_04_1,1982,0.8470118706841134,4.173400732407209,2.066666666666667,1.4894894894894894,4.428571428571429,0.5862068965517241,4.057009,1.8101861
1960_01_1,1960,0.8353689945757021,2.4522653694445204,2.756097560975609,1.0854904665858316,2.1,0.125,2.741946,1.4038091
1995_02_1,1995,0.7647853394653472,2.2114156480051337,0.8222222222222222,2.4321835837548327,5.75,0.7727272727272727,3.2921112,1.1110098
1983_04_1,1983,0.7714069539027851,2.1449756285501924,1.368421052631579,2.398274423104312,4.875,0.2702702702702703,3.854016,2.6843212
1994_02_1,1994,0.8195595396659868,4.01528320676543,2.2857142857142856,1.3478624391457843,4.071428571428571,0.3090909090909091,3.4409025,2.1491408
1961_01_1,1961,0.899873724685117,4.260136186858175,2.604651162790698,2.237802925088148,6.285714285714286,0.2857142857142857,5.807357,2.85018
1960_01_5,1960,0.862547280753333,5.774897205516076,3.333333333333333,2.987463443842284,5.444444444444445,1.0,2.186026,0.2831684
1959_02_3,1959,0.4732016182248355,2.1661818367810217,1.6329113924050631,1.745324752158029,10.0,0.2179487179487179,4.2886577,3.1317713
2019_03_2,2019,0.8350224062115225,2.279082024858486,0.9767441860465116,3.0270029126475584,5.5,0.7380952380952381,2.4543962,1.3512912
1985_01_4,1985,0.8063573866001356,2.8654633250510764,2.0,2.4277768066670555,8.625,0.3582089552238806,3.2446258,2.0804005
2018_03_2,2018,0.7033591966005655,2.3334967539278293,2.15625,2.4215294015927764,8.125,0.4126984126984127,2.260665,1.8011166
1998_01_1,1998,0.8564491496647537,3.501619320897223,2.5365853658536586,2.2580645161290325,5.25,0.425,4.1057568,2.116825
1999_01_1,1999,0.8029344714048355,2.66051823313306,2.306451612903226,2.182035214030639,4.2,0.4262295081967213,3.5633962,2.1961572
2008_02_1,2008,0.7037830080453846,1.6986301369863013,2.083333333333333,2.2209386074572866,4.866666666666666,0.5211267605633803,1.9050568,1.598013
2009_02_1,2009,0.7511687303522441,2.350030771734526,0.5555555555555556,3.524736912735622,6.875,0.9245283018867924,2.2514389,0.8873246
2002_04_4,2002,0.8312384204149975,2.4206145913796355,2.419354838709677,2.80474649777011,8.0,0.6666666666666666,1.6859478,1.5175959
2003_04_4,2003,0.6518725111316932,2.64418901313618,2.210526315789474,3.260999965799998,7.7,0.3466666666666667,3.154585,2.0917265
2005_01_5,2005,0.622147371596174,2.0174620346426573,0.8363636363636363,3.2731442201580427,14.0,0.7962962962962963,2.9066594,1.1888745
1999_03_3,1999,0.7246352432689633,3.482818099442705,1.805555555555556,1.5857134928575392,4.625,0.5428571428571428,3.8314378,1.9771898
1977_03_1,1977,0.8141821785891304,3.4624796652253087,2.235955056179775,2.760092693089942,5.625,0.5909090909090909,3.37188,1.6854255
1960_05_1,1960,0.8821062033371545,3.2264531609803355,2.4482758620689653,1.700000850000425,3.75,0.2142857142857142,4.1774154,3.6079488
1976_03_1,1976,0.6999270680481204,2.3774658252012792,2.903225806451613,1.9152581504832125,4.571428571428571,0.3333333333333333,2.4720533,1.7875847
1961_05_1,1961,0.7026051964238674,2.3817186707144864,1.7894736842105263,1.7480843488797608,2.6,0.3783783783783784,3.7722962,2.1706505
2003_02_2,2003,0.7601822203127169,1.7637220748002709,1.4038461538461535,2.990062741916901,13.25,0.6470588235294118,1.7911209,1.2113754
2014_04_2,2014,0.6528507592479944,1.7098156005122602,1.4545454545454546,2.7753502741006604,7.0,0.6111111111111112,2.3035052,1.8092688
2002_02_2,2002,0.8061323679805326,2.892163583960908,1.8428571428571427,3.2821813444631,7.888888888888889,0.4202898550724637,3.78786,1.9229687
2015_04_2,2015,0.7018355998352273,1.925855150958064,1.5913978494623655,3.804344942611906,5.529411764705882,0.75,1.2196659,0.91103727
2012_01_3,2012,0.7569378010413663,2.1921137411915894,1.0422535211267605,2.3652409543984327,4.235294117647059,0.7285714285714285,2.9464629,1.5219411
1995_04_3,1995,0.7523938781395338,3.745773080716746,2.872340425531915,2.2069948486110804,3.2,0.5,3.388155,2.0510187
1977_01_3,1977,0.761643033025988,4.999862823907023,2.3461538461538463,1.642516072900915,3.857142857142857,0.32,5.3324046,3.4276416
1994_04_3,1994,0.65003870372737,2.4177583741051447,1.5862068965517242,1.0937498177083638,3.333333333333333,0.5714285714285714,4.631982,2.6423967
1976_01_3,1976,0.7060155631439287,2.639315516295432,1.7073170731707317,2.169999855333343,2.8,0.625,3.8308537,1.8913782
1983_02_3,1983,0.8303943967708782,3.4377725566757915,2.2142857142857144,2.0703724407428115,3.909090909090909,0.3902439024390244,3.4832442,1.9101411
1971_04_2,1971,0.7819214389972046,3.3241540277189325,2.26530612244898,2.737129241645361,6.25,0.4166666666666667,3.5971267,2.4366462
1966_02_2,1966,0.7115596104085866,2.282515398241571,2.3529411764705883,1.329857660653912,2.25,0.3125,4.6103354,2.4618294
1993_01_2,1993,0.7123438673131018,2.2110831935702664,1.8695652173913044,1.0131139233025577,1.6,0.3181818181818182,3.8526955,3.4944181
1970_04_2,1970,0.6596921771604456,2.838868013422452,2.1052631578947367,1.8679460359450548,4.875,0.1351351351351351,4.491185,4.21156
1992_01_2,1992,0.6316407341001036,2.3925666134927157,1.5897435897435896,2.083333333333333,5.0,0.8421052631578947,2.959132,1.5770903
1967_02_2,1967,0.5161475782651117,1.4814212128876194,1.1578947368421053,2.509720339931968,4.875,0.4324324324324324,3.071344,2.003629
1989_04_6,1989,0.7825372051206632,2.0222487766009647,1.3666666666666667,1.55,3.875,0.1724137931034483,3.3432236,1.9989043
2005_05_1,2005,0.4987689103538311,1.07496769977314,1.0508474576271187,3.537009853540215,7.5,0.896551724137931,1.652549,0.78380466
2012_03_1,2012,0.7201925659992797,3.590497594962306,1.7076923076923076,3.207692695151166,6.894736842105263,0.3953488372093023,3.2030027,2.1184125
2004_05_1,2004,0.6649866725571643,1.4935453674281185,1.3157894736842106,1.9653766250061675,3.625,0.4642857142857143,1.8958595,1.3388326
2013_03_1,2013,0.8349530401089628,3.171153263049814,1.843137254901961,1.9499550640472505,6.5,0.22,3.0197845,2.4466424
1953_02_1,1953,0.4329024126035338,1.224035901797365,1.2173913043478262,1.624704789182967,3.4285714285714284,0.0,3.7510614,2.3654673
1952_02_1,1952,0.7704037383106711,2.9703248920493834,2.7142857142857144,1.064010829675279,3.625,0.5185185185185185,4.9272227,2.1244602
1992_01_3,1992,0.62157044701462,2.8352251340720884,1.836065573770492,1.5346534653465345,3.875,0.4166666666666667,2.4456654,2.435296
1993_01_3,1993,0.8709410391044076,3.8089717840276327,2.64,1.3450331192320804,5.1,0.3673469387755102,4.362856,3.0524855
1966_02_3,1966,0.4425411148063698,0.6150985469716337,0.55,1.101177671274767,2.05,0.358974358974359,2.3179867,3.3626087
1983_02_2,1983,0.8242471836065147,1.9387956497342809,1.963636363636364,3.412503412503413,6.222222222222222,0.4074074074074074,3.2027228,2.5313091
1976_01_2,1976,0.723979853654047,3.858612300930076,5.4,0.4428571133333353,0.8571428571428571,0.5,4.3830156,6.8796086
1994_04_2,1994,0.8410168454799337,2.876779808912305,2.0357142857142856,1.0572914904514183,4.142857142857143,0.4814814814814814,4.466778,2.6668482
1977_01_2,1977,0.7916550960907166,3.442029426782883,2.5,1.5674292156068648,4.125,0.1612903225806451,4.3050466,3.0247478
1982_02_2,1982,0.7517738972226145,2.1174512981412343,1.4285714285714286,2.35930614033252,5.0,0.375,3.256545,2.7301755
1995_04_2,1995,0.6710525641895555,3.8009773524440353,2.6,2.205083357992524,3.0,0.3125,4.240481,2.1910133
2013_01_2,2013,0.9358124790959544,2.73173937263422,3.0416666666666665,2.4820376768996466,3.125,0.7391304347826086,2.9964895,1.4187899
1999_05_4,1999,0.8307570667883356,3.550778040283288,1.4788732394366195,1.743750784687853,4.5,0.5714285714285714,3.1923454,1.7857175
2012_01_2,2012,0.777773501353264,3.1484144183932647,1.5142857142857142,2.3764868378970565,4.416666666666667,0.6538461538461539,2.7247229,1.5180734
2015_04_3,2015,0.8632212471994103,2.597132657223286,2.24,3.758266034982285,5.666666666666667,0.7755102040816326,2.1037326,1.3631611
2002_02_3,2002,0.8553594982946284,3.2717170157892568,1.8148148148148149,2.542534844302401,6.111111111111111,0.5094339622641509,4.2766128,2.151444
1955_05_2,1955,0.8459139420204912,4.421653583012047,3.4615384615384617,1.0960754169422404,3.5,0.25,5.415958,2.255997
1954_05_2,1954,0.7688372143436037,2.4833630094560672,1.0740740740740742,1.7379296441390433,3.5,0.1153846153846153,3.7169528,4.097786
2003_02_3,2003,0.6353427031886082,3.066076718916373,2.735632183908046,2.692784430808488,11.0,0.3837209302325581,2.5928926,1.9908324
1985_05_1,1985,0.7609951038182236,2.8932650332800027,2.34375,2.416697180519956,4.125,0.5806451612903226,4.212807,2.3184152
1971_02a_2,1971,0.7482303186523568,3.45512225868857,2.5294117647058822,1.8351069383585583,3.466666666666667,0.28,4.8453937,2.6754632
1984_05_1,1984,0.7488281890919559,3.350290382384084,2.0,2.0783328483890022,3.909090909090909,0.4878048780487805,4.9402823,2.1932764
1993_03_1,1993,0.8575564498404903,2.954385733401852,2.588235294117647,0.8600005160003095,2.25,0.4375,4.8033977,4.0627723
2008_04_6,2008,0.6792652977664949,4.555089787831478,1.4678899082568808,2.769475625494508,6.875,0.6296296296296297,2.8589857,1.6305606
2021_04_1,2021,0.6292570940957887,2.825247979167643,2.5346534653465347,4.426584896239632,12.75,0.7,1.9786956,0.9889075
2020_04_1,2020,0.7851479253008141,3.5492287603630777,2.240740740740741,2.167229249758368,4.230769230769231,0.4339622641509434,4.001377,2.1722689
1999_03_2,1999,0.7862599829506257,2.249426005756113,1.619047619047619,2.1290311935489195,5.5,0.4,4.6644216,2.808479
2005_01_4,2005,0.7739083010494875,2.756140516693437,1.924731182795699,3.08938266486696,11.75,0.6739130434782609,3.3427804,1.4448407
2004_01_4,2004,0.8088328460134646,2.499805522831592,1.919117647058824,3.527786201835159,8.5625,0.4814814814814814,2.848841,1.793408
1998_03_2,1998,0.5638470051902285,2.267686045289339,2.346938775510204,1.9252881906133883,6.25,0.375,2.8508506,1.8704752
2018_01_1,2018,0.7453727852065393,2.624360913565041,1.7934782608695652,3.8209820428469694,11.625,0.6483516483516484,1.4399362,1.0739564
2019_01_1,2019,0.7375186588974101,3.124998512789652,2.325,2.695838978782705,5.125,0.5384615384615384,3.553839,1.769248
1988_02_1,1988,0.6946610922001163,2.7382968970135013,2.393939393939394,1.931842358889332,3.7777777777777777,0.625,4.0905495,2.158832
1989_02_1,1989,0.4809032543795169,0.4849826606736855,0.1944444444444444,2.3844725643858866,4.625,0.5142857142857142,1.9015738,2.0072904
2018_03_3,2018,0.7380091387058331,4.013782959866564,2.2857142857142856,2.8642614835412146,9.75,0.5657894736842105,3.2972698,1.714903
2019_03_3,2019,0.7014917447627984,2.8448406135774755,2.107692307692308,3.194624050880395,5.695652173913044,0.6666666666666666,2.3437557,1.2398262
1959_02_2,1959,0.4066055106560464,2.9040679711081987,1.976744186046512,1.9035371015803209,10.875,0.2941176470588235,4.0087323,2.909413
1960_01_4,1960,0.8399382549804355,3.2542760114245493,2.5434782608695654,1.15684704851977,2.35,0.2,2.9895837,1.3006642
2018_03_1,2018,0.8644371608522164,3.1331174763760368,2.7205882352941178,2.569614168260893,8.625,0.3432835820895522,3.2668374,1.9284416
2019_03_1,2019,0.6332229118765313,1.997140813405862,1.411764705882353,2.6490463039102603,4.375,0.6363636363636364,3.007849,1.9327703
1988_02_3,1988,0.7384811594672263,2.458330415089084,2.1904761904761907,1.4287622021502784,3.142857142857143,0.5,4.725629,2.1112757
1989_02_3,1989,0.5415008734013788,3.331673043585257,2.391304347826087,2.997316148515259,6.714285714285714,0.3333333333333333,2.6886904,2.1292312
1955_01_4,1955,0.5275058664320699,3.6192387167592153,1.6896551724137931,1.843748463542947,3.75,0.8214285714285714,4.20036,1.5678353
1999_01_2,1999,0.7102312394518602,3.059500648420764,1.8870967741935485,2.182035214030639,4.2,0.2950819672131147,2.405109,1.8671418
2005_03_4,2005,0.7047758529039384,3.0083971670541154,2.3902439024390243,2.2972290277078247,5.25,0.4,4.6608524,2.9666731
1998_01_2,1998,0.7940291485636733,3.1646157585729555,2.5686274509803924,2.708333333333333,6.5,0.24,4.3059764,2.8554678
2009_02_2,2009,0.7600881255569066,2.3579652245103198,2.076923076923077,2.605540600936157,5.0,0.631578947368421,2.3804767,1.5386668
2020_02_5,2020,0.6771082868383718,2.1077165691341118,1.5454545454545454,2.773675762439808,5.0,0.5581395348837209,2.9820492,1.4870753
1976_05_4,1976,0.8463670602566177,2.582137796805519,2.34,2.611850415388023,6.375,0.673469387755102,3.4679034,1.6915464
2008_02_2,2008,0.5261344054937758,1.8614285513276088,1.4130434782608696,2.547990174878958,5.875,0.6666666666666666,2.8660917,1.3746037
2018_01_3,2018,0.6992512704044754,2.765263762007051,1.945454545454545,2.638720280435716,8.0,0.4074074074074074,3.0621643,1.2575008
1992_05_5,1992,0.5688803887025227,1.8740439739575296,2.028985507246377,2.981481083950671,8.75,0.4117647058823529,2.7593522,2.0130088
2019_01_3,2019,0.7870327860951177,3.343122879619487,2.090909090909091,2.4122621100864308,4.25,0.65625,3.4863648,1.9557765
2021_04_3,2021,0.5173883423423629,1.5939393721585529,2.4545454545454546,1.8909081139398989,5.75,0.5238095238095238,2.3586228,1.4996508
1976_03_2,1976,0.892490766874049,4.530581187368396,2.519230769230769,1.895216653606716,4.416666666666667,0.3333333333333333,4.1511273,3.0522633
2008_04_4,2008,0.7687570438649116,3.341181648711812,2.9696969696969697,2.582667624048262,4.25,0.59375,3.0260706,1.986474
1961_05_2,1961,0.7212029085685977,4.740295349448176,2.202702702702702,2.15258762307034,3.260869565217391,0.3424657534246575,3.4932349,3.0815227
1977_03_2,1977,0.7806111136459244,3.6278919498794338,2.857142857142857,2.738101170647774,6.25,0.625,2.524437,1.2753695
2009_04_4,2009,0.7385331433853227,2.3584652375313886,0.926829268292683,2.940315854242155,5.25,0.675,2.332246,1.5154748
1960_05_2,1960,0.7042664429255647,2.754080779044072,2.129032258064516,1.726984990476622,3.555555555555556,0.2666666666666666,4.730797,2.6418111
2020_04_3,2020,0.659719952143031,0.6614378277661477,0.4516129032258064,2.0210096061458884,4.0,0.1333333333333333,1.8123603,3.0774698
1985_05_3,1985,0.5851345829098019,2.467130862738649,1.9259259259259256,1.946201431848196,4.0,0.6153846153846154,3.052368,1.8920416
2002_02_1,2002,0.6741881479231329,7.259963547227404,2.076923076923077,3.096369077996473,8.25,0.21875,2.956036,1.5485945
2015_04_1,2015,0.8744313168354717,2.6132144382945923,2.312925170068027,3.616389954229186,5.92,0.6917808219178082,1.2551476,1.0666976
2003_02_1,2003,0.8086074863169417,3.288500250667071,2.28,3.176743591302826,12.625,0.6565656565656566,2.8026216,1.5413254
2014_04_1,2014,0.823146703789044,3.211708999027133,2.4347826086956523,2.329311837191626,5.875,0.4444444444444444,3.4340148,2.3800704
1970_04_1,1970,0.6921649087793723,2.530549700815452,2.131578947368421,2.157759807294787,4.875,0.1081081081081081,4.471777,2.1704292
1992_01_1,1992,0.8905935459117278,3.417952304989593,2.2545454545454544,1.5053763440860215,3.733333333333333,0.3888888888888889,3.5053077,3.3077
1967_02_1,1967,0.9221914703732674,3.3853922962254366,1.8421052631578947,3.170173060966696,4.875,0.6216216216216216,3.4661076,1.6383258
1971_04_1,1971,0.8229417930100954,3.332871940385821,1.76,2.83801846823824,6.375,0.2244897959183673,4.0329924,2.5104437
1966_02_1,1966,0.6941498105003806,1.7300449576688912,2.0869565217391304,1.7731435475385495,3.4285714285714284,0.3181818181818182,3.251599,2.7847128
1993_01_1,1993,0.7748762833376424,3.471548545758154,2.617021276595745,1.5610688264004375,5.333333333333333,0.3478260869565217,3.8701792,2.9060948
1989_04_5,1989,0.8357201768577704,3.082920693109052,2.346938775510204,2.7665394616865355,6.25,0.1666666666666666,2.4471815,2.6345131
1953_02_3,1953,0.6713095742637015,3.4419298231330053,2.533333333333333,1.4903754643623093,2.875,0.4545454545454545,4.8169146,2.0469034
2004_05_2,2004,0.5879997319177616,2.076732909243047,2.0273972602739727,2.321209727464589,4.625,0.5416666666666666,3.6978624,2.0302374
2013_03_2,2013,0.7160354991768186,3.804820638616847,2.168831168831169,2.457404133387397,9.75,0.5394736842105263,3.0316923,1.0724288
2005_05_2,2005,0.6701123714541031,3.644142307443524,1.0666666666666669,2.629404701007275,5.111111111111111,0.6136363636363636,3.507115,1.4892912
2012_03_2,2012,0.860615907556655,4.411870850573664,2.061728395061728,1.9065547923888089,5.125,0.4125,3.3295188,2.2129555
1952_02_3,1952,0.5385374420195823,1.8255532389112,1.697674418604651,1.5808042531169575,4.888888888888889,0.5238095238095238,3.42006,1.6901759
1952_02_2,1952,0.7093736775910089,3.382475646359691,2.107142857142857,1.064010829675279,3.625,0.5925925925925926,5.1395264,2.2275786
2012_03_3,2012,0.601270881461834,5.116687978347771,2.0,2.3615888572818027,6.875,0.3962264150943396,4.2994475,2.4907892
2005_05_3,2005,0.65810968870574,4.398402579111408,2.35632183908046,2.59169466099552,5.5,0.5348837209302325,2.1392415,1.3051347
2013_03_3,2013,0.53532331354869,1.778378406803644,1.5625,1.3312220215152883,4.25,0.0666666666666666,4.3813224,3.5717924
1953_02_2,1953,0.6847307424065556,2.227105745132009,1.2857142857142858,1.1631852077548437,2.142857142857143,0.1538461538461538,4.9315553,3.9029338
1989_04_4,1989,0.5432559774626121,2.3377005261581303,1.4193548387096775,1.9381464640863555,4.571428571428571,0.5,4.0272756,1.8007679
1977_01_1,1977,0.6584131767220572,2.85112063737908,2.793103448275862,1.4710034832630048,3.75,0.1785714285714285,4.293694,3.2409513
1982_02_1,1982,0.5399593104587793,2.324668069349485,2.0588235294117645,2.1737880506653475,4.375,0.2727272727272727,3.7923205,2.9179478
1995_04_1,1995,0.7861916728498769,2.0207259421636903,1.7391304347826086,2.0387760714363563,3.0,0.4545454545454545,3.9976637,2.2139957
1983_02_1,1983,0.8464716214469034,2.463367982698041,1.6666666666666667,2.3833357166690505,4.888888888888889,0.5116279069767442,2.526243,1.8535132
1976_01_1,1976,0.8459963049214904,3.571249995535491,1.3818181818181818,1.5261602955791145,2.9473684210526314,0.4629629629629629,3.2954762,2.547369
1994_04_1,1994,0.8389771993195303,2.743882083634224,1.4482758620689655,1.1290320698925045,2.0,0.2142857142857142,4.181079,2.91788
2012_01_1,2012,0.7616154331682268,2.5555062599997598,1.6181818181818182,2.0134492796997114,3.733333333333333,0.6851851851851852,2.9970913,1.7635479
2013_01_1,2013,0.7060704166750329,2.639859490860809,1.4848484848484849,3.5953802485970283,8.5,0.5625,2.79053,1.8839775
1954_05_1,1954,0.8943043750505852,3.1107252847177245,2.358490566037736,2.3901428901333643,4.909090909090909,0.0,3.163501,1.829156
1955_05_1,1955,0.8555962055909387,3.179075296825066,2.84375,0.8164680605368951,2.0625,0.1935483870967742,3.614223,2.870156
1984_05_2,1984,0.6799055378411548,3.331255026934811,2.4743589743589745,2.1511732069797724,4.9375,0.5064935064935064,3.3309276,1.6206852
1993_03_2,1993,0.8050014162788413,3.359084207342552,3.45,1.7705892976476962,4.2,0.2631578947368421,3.6786616,4.216442
1971_02a_1,1971,0.5293023664988417,1.9443796555451716,1.4814814814814814,2.1578685189762083,4.0,0.3076923076923077,3.9733844,2.5138905
1985_05_2,1985,0.5479887265657012,1.874425081926483,2.0588235294117645,2.6066880166828037,5.0,0.5454545454545454,3.6117387,2.252786
2020_04_2,2020,0.7323109946493628,4.573528152675308,3.36,2.070814795707222,3.7142857142857135,0.5,4.138319,1.8557993
1977_03_3,1977,0.8722731798104677,3.237030637318525,2.117647058823529,2.1994583174055893,4.375,0.4545454545454545,4.5795455,2.3181064
2008_04_5,2008,0.7761785487865943,1.8101167526463933,1.0465116279069768,3.5210426596514446,5.8,0.7176470588235294,1.6158864,1.3084497
1976_03_3,1976,0.6022099253447775,1.898237547074645,2.1904761904761907,2.630263319519135,5.5,0.2,3.2476525,2.2633328
2021_04_2,2021,0.5575580496677647,1.9258155239011772,1.4831460674157304,3.852076321242724,11.25,0.6022727272727273,2.256066,1.4368243
1998_03_1,1998,0.8522326334915588,3.847473918762225,3.406779661016949,1.778746460557056,6.0,0.2758620689655172,4.032603,2.5923777
1999_03_1,1999,0.7947085430516818,1.9921793835022543,1.28125,1.6499991750004126,4.125,0.4838709677419355,3.9888823,2.2867646
2019_01_2,2019,0.6188925175791204,2.6094389430743794,2.0392156862745097,3.2788212313994607,6.5,0.76,2.7056298,1.1455258
1985_03_4,1985,0.7834807288933546,2.7456054268541177,1.9722222222222223,2.7790233527700927,4.111111111111111,0.0857142857142857,4.5554934,2.6063664
1992_05_4,1992,0.7255787939091658,3.1614967544495536,1.181818181818182,2.262294780327909,5.625,0.6976744186046512,3.1932776,1.9084213
2018_01_2,2018,0.7292754213975423,1.4215601757693317,1.1063829787234043,2.2617602403734707,6.857142857142857,0.6521739130434783,1.7658788,1.4575133
